"","ROI95lo","ROIavg","fractaken","numtaken","badProb","interest","intceil"
"7747"," 0.070600"," 0.07350","1.98e-02"," 10497","0.0600","0.085","0.175"
"7748"," 0.068900"," 0.07140","2.41e-02"," 12781","0.0600","0.080","0.175"
"7749"," 0.066100"," 0.06820","3.18e-02"," 16888","0.0600","0.075","0.175"
"7750"," 0.064900"," 0.06670","3.86e-02"," 20492","0.0600","0.070","0.175"
"7751"," 0.063200"," 0.06470","4.81e-02"," 25523","0.0600","0.065","0.175"
"7752"," 0.060600"," 0.06180","6.18e-02"," 32812","0.0600","0.060","0.175"
"7753"," 0.072800"," 0.08530","1.84e-03","   979","0.0625","0.140","0.175"
"7754"," 0.076300"," 0.08610","2.77e-03","  1470","0.0625","0.135","0.175"
"7755"," 0.077300"," 0.08570","3.64e-03","  1932","0.0625","0.130","0.175"
"7756"," 0.079200"," 0.08590","5.25e-03","  2787","0.0625","0.125","0.175"
"7757"," 0.079200"," 0.08520","6.19e-03","  3289","0.0625","0.120","0.175"
"7758"," 0.080400"," 0.08550","7.93e-03","  4209","0.0625","0.115","0.175"
"7759"," 0.079700"," 0.08430","9.52e-03","  5055","0.0625","0.110","0.175"
"7760"," 0.077500"," 0.08150","1.22e-02","  6461","0.0625","0.105","0.175"
"7761"," 0.077200"," 0.08090","1.32e-02","  7015","0.0625","0.100","0.175"
"7762"," 0.074500"," 0.07780","1.60e-02","  8480","0.0625","0.095","0.175"
"7763"," 0.072500"," 0.07530","2.03e-02"," 10764","0.0625","0.090","0.175"
"7764"," 0.071100"," 0.07370","2.24e-02"," 11915","0.0625","0.085","0.175"
"7765"," 0.069300"," 0.07160","2.73e-02"," 14478","0.0625","0.080","0.175"
"7766"," 0.066600"," 0.06850","3.58e-02"," 19019","0.0625","0.075","0.175"
"7767"," 0.065100"," 0.06670","4.32e-02"," 22958","0.0625","0.070","0.175"
"7768"," 0.063300"," 0.06470","5.35e-02"," 28421","0.0625","0.065","0.175"
"7769"," 0.060700"," 0.06190","6.82e-02"," 36201","0.0625","0.060","0.175"
"7770"," 0.074600"," 0.08610","2.14e-03","  1135","0.0650","0.140","0.175"
"7771"," 0.078500"," 0.08760","3.20e-03","  1698","0.0650","0.135","0.175"
"7772"," 0.078300"," 0.08600","4.19e-03","  2224","0.0650","0.130","0.175"
"7773"," 0.080300"," 0.08650","6.03e-03","  3202","0.0650","0.125","0.175"
"7774"," 0.080200"," 0.08580","7.13e-03","  3785","0.0650","0.120","0.175"
"7775"," 0.080400"," 0.08510","9.11e-03","  4837","0.0650","0.115","0.175"
"7776"," 0.079800"," 0.08400","1.09e-02","  5793","0.0650","0.110","0.175"
"7777"," 0.077400"," 0.08110","1.39e-02","  7394","0.0650","0.105","0.175"
"7778"," 0.077300"," 0.08080","1.51e-02","  8014","0.0650","0.100","0.175"
"7779"," 0.074600"," 0.07770","1.82e-02","  9639","0.0650","0.095","0.175"
"7780"," 0.072400"," 0.07500","2.30e-02"," 12195","0.0650","0.090","0.175"
"7781"," 0.071200"," 0.07370","2.54e-02"," 13469","0.0650","0.085","0.175"
"7782"," 0.069300"," 0.07140","3.08e-02"," 16346","0.0650","0.080","0.175"
"7783"," 0.066600"," 0.06840","4.01e-02"," 21314","0.0650","0.075","0.175"
"7784"," 0.065100"," 0.06660","4.83e-02"," 25635","0.0650","0.070","0.175"
"7785"," 0.063300"," 0.06460","5.94e-02"," 31535","0.0650","0.065","0.175"
"7786"," 0.060700"," 0.06190","7.50e-02"," 39816","0.0650","0.060","0.175"
"7787"," 0.077900"," 0.08850","2.47e-03","  1314","0.0675","0.140","0.175"
"7788"," 0.079700"," 0.08800","3.71e-03","  1969","0.0675","0.135","0.175"
"7789"," 0.079200"," 0.08640","4.83e-03","  2562","0.0675","0.130","0.175"
"7790"," 0.080100"," 0.08590","6.94e-03","  3683","0.0675","0.125","0.175"
"7791"," 0.080100"," 0.08530","8.20e-03","  4354","0.0675","0.120","0.175"
"7792"," 0.080200"," 0.08470","1.04e-02","  5537","0.0675","0.115","0.175"
"7793"," 0.079700"," 0.08360","1.25e-02","  6631","0.0675","0.110","0.175"
"7794"," 0.077200"," 0.08070","1.59e-02","  8443","0.0675","0.105","0.175"
"7795"," 0.077300"," 0.08050","1.72e-02","  9136","0.0675","0.100","0.175"
"7796"," 0.074700"," 0.07760","2.06e-02"," 10960","0.0675","0.095","0.175"
"7797"," 0.072200"," 0.07470","2.61e-02"," 13833","0.0675","0.090","0.175"
"7798"," 0.071100"," 0.07350","2.87e-02"," 15244","0.0675","0.085","0.175"
"7799"," 0.069000"," 0.07100","3.48e-02"," 18458","0.0675","0.080","0.175"
"7800"," 0.066400"," 0.06810","4.50e-02"," 23879","0.0675","0.075","0.175"
"7801"," 0.064800"," 0.06630","5.38e-02"," 28553","0.0675","0.070","0.175"
"7802"," 0.063000"," 0.06430","6.57e-02"," 34901","0.0675","0.065","0.175"
"7803"," 0.060500"," 0.06160","8.23e-02"," 43693","0.0675","0.060","0.175"
"7804"," 0.076600"," 0.08670","2.81e-03","  1490","0.0700","0.140","0.175"
"7805"," 0.077300"," 0.08520","4.24e-03","  2252","0.0700","0.135","0.175"
"7806"," 0.078400"," 0.08510","5.52e-03","  2929","0.0700","0.130","0.175"
"7807"," 0.078600"," 0.08410","7.90e-03","  4196","0.0700","0.125","0.175"
"7808"," 0.078800"," 0.08370","9.34e-03","  4961","0.0700","0.120","0.175"
"7809"," 0.079200"," 0.08340","1.19e-02","  6316","0.0700","0.115","0.175"
"7810"," 0.078700"," 0.08240","1.42e-02","  7552","0.0700","0.110","0.175"
"7811"," 0.076800"," 0.08010","1.80e-02","  9562","0.0700","0.105","0.175"
"7812"," 0.076900"," 0.08000","1.95e-02"," 10335","0.0700","0.100","0.175"
"7813"," 0.074500"," 0.07730","2.33e-02"," 12392","0.0700","0.095","0.175"
"7814"," 0.072000"," 0.07440","2.93e-02"," 15560","0.0700","0.090","0.175"
"7815"," 0.070800"," 0.07310","3.22e-02"," 17109","0.0700","0.085","0.175"
"7816"," 0.068700"," 0.07060","3.89e-02"," 20643","0.0700","0.080","0.175"
"7817"," 0.066100"," 0.06780","5.00e-02"," 26552","0.0700","0.075","0.175"
"7818"," 0.064700"," 0.06610","5.95e-02"," 31616","0.0700","0.070","0.175"
"7819"," 0.062900"," 0.06420","7.23e-02"," 38402","0.0700","0.065","0.175"
"7820"," 0.060500"," 0.06160","8.98e-02"," 47678","0.0700","0.060","0.175"
"7821"," 0.074400"," 0.08400","3.16e-03","  1677","0.0725","0.140","0.175"
"7822"," 0.074500"," 0.08200","4.80e-03","  2546","0.0725","0.135","0.175"
"7823"," 0.074600"," 0.08110","6.24e-03","  3313","0.0725","0.130","0.175"
"7824"," 0.075800"," 0.08110","8.93e-03","  4739","0.0725","0.125","0.175"
"7825"," 0.076000"," 0.08070","1.06e-02","  5608","0.0725","0.120","0.175"
"7826"," 0.076800"," 0.08080","1.34e-02","  7140","0.0725","0.115","0.175"
"7827"," 0.076600"," 0.08020","1.60e-02","  8516","0.0725","0.110","0.175"
"7828"," 0.075600"," 0.07870","2.03e-02"," 10767","0.0725","0.105","0.175"
"7829"," 0.075900"," 0.07880","2.19e-02"," 11628","0.0725","0.100","0.175"
"7830"," 0.073600"," 0.07620","2.62e-02"," 13922","0.0725","0.095","0.175"
"7831"," 0.071200"," 0.07350","3.28e-02"," 17425","0.0725","0.090","0.175"
"7832"," 0.070100"," 0.07220","3.60e-02"," 19095","0.0725","0.085","0.175"
"7833"," 0.068300"," 0.07020","4.33e-02"," 22993","0.0725","0.080","0.175"
"7834"," 0.066000"," 0.06750","5.54e-02"," 29406","0.0725","0.075","0.175"
"7835"," 0.064400"," 0.06580","6.57e-02"," 34886","0.0725","0.070","0.175"
"7836"," 0.062700"," 0.06390","7.93e-02"," 42102","0.0725","0.065","0.175"
"7837"," 0.060400"," 0.06140","9.78e-02"," 51905","0.0725","0.060","0.175"
"7838"," 0.073600"," 0.08280","3.56e-03","  1888","0.0750","0.140","0.175"
"7839"," 0.073700"," 0.08090","5.38e-03","  2856","0.0750","0.135","0.175"
"7840"," 0.073200"," 0.07950","7.00e-03","  3717","0.0750","0.130","0.175"
"7841"," 0.075200"," 0.08020","1.00e-02","  5319","0.0750","0.125","0.175"
"7842"," 0.074800"," 0.07930","1.18e-02","  6273","0.0750","0.120","0.175"
"7843"," 0.075400"," 0.07930","1.51e-02","  8000","0.0750","0.115","0.175"
"7844"," 0.075100"," 0.07860","1.79e-02","  9528","0.0750","0.110","0.175"
"7845"," 0.074600"," 0.07760","2.27e-02"," 12050","0.0750","0.105","0.175"
"7846"," 0.074800"," 0.07760","2.45e-02"," 13001","0.0750","0.100","0.175"
"7847"," 0.072600"," 0.07510","2.92e-02"," 15508","0.0750","0.095","0.175"
"7848"," 0.070600"," 0.07270","3.64e-02"," 19348","0.0750","0.090","0.175"
"7849"," 0.069600"," 0.07170","3.98e-02"," 21150","0.0750","0.085","0.175"
"7850"," 0.067900"," 0.06970","4.79e-02"," 25434","0.0750","0.080","0.175"
"7851"," 0.065600"," 0.06710","6.09e-02"," 32313","0.0750","0.075","0.175"
"7852"," 0.064100"," 0.06540","7.19e-02"," 38200","0.0750","0.070","0.175"
"7853"," 0.062500"," 0.06360","8.64e-02"," 45865","0.0750","0.065","0.175"
"7854"," 0.060300"," 0.06130","1.06e-01"," 56147","0.0750","0.060","0.175"
"7855"," 0.069900"," 0.07870","4.02e-03","  2136","0.0775","0.140","0.175"
"7856"," 0.070900"," 0.07780","6.06e-03","  3218","0.0775","0.135","0.175"
"7857"," 0.070100"," 0.07610","7.83e-03","  4158","0.0775","0.130","0.175"
"7858"," 0.072600"," 0.07730","1.12e-02","  5947","0.0775","0.125","0.175"
"7859"," 0.072800"," 0.07710","1.32e-02","  7003","0.0775","0.120","0.175"
"7860"," 0.074200"," 0.07790","1.68e-02","  8926","0.0775","0.115","0.175"
"7861"," 0.074300"," 0.07760","2.00e-02"," 10639","0.0775","0.110","0.175"
"7862"," 0.073900"," 0.07670","2.53e-02"," 13415","0.0775","0.105","0.175"
"7863"," 0.074000"," 0.07670","2.72e-02"," 14458","0.0775","0.100","0.175"
"7864"," 0.072100"," 0.07450","3.24e-02"," 17186","0.0775","0.095","0.175"
"7865"," 0.070200"," 0.07220","4.03e-02"," 21421","0.0775","0.090","0.175"
"7866"," 0.069200"," 0.07110","4.40e-02"," 23368","0.0775","0.085","0.175"
"7867"," 0.067300"," 0.06900","5.28e-02"," 28029","0.0775","0.080","0.175"
"7868"," 0.065100"," 0.06660","6.68e-02"," 35486","0.0775","0.075","0.175"
"7869"," 0.063700"," 0.06500","7.86e-02"," 41760","0.0775","0.070","0.175"
"7870"," 0.062100"," 0.06320","9.38e-02"," 49822","0.0775","0.065","0.175"
"7871"," 0.060000"," 0.06090","1.14e-01"," 60588","0.0775","0.060","0.175"
"7872"," 0.071400"," 0.07950","4.58e-03","  2434","0.0800","0.140","0.175"
"7873"," 0.071200"," 0.07770","6.84e-03","  3634","0.0800","0.135","0.175"
"7874"," 0.069900"," 0.07560","8.77e-03","  4659","0.0800","0.130","0.175"
"7875"," 0.072300"," 0.07680","1.25e-02","  6648","0.0800","0.125","0.175"
"7876"," 0.072400"," 0.07650","1.47e-02","  7818","0.0800","0.120","0.175"
"7877"," 0.073200"," 0.07670","1.87e-02","  9930","0.0800","0.115","0.175"
"7878"," 0.073000"," 0.07610","2.23e-02"," 11834","0.0800","0.110","0.175"
"7879"," 0.072300"," 0.07510","2.81e-02"," 14896","0.0800","0.105","0.175"
"7880"," 0.072500"," 0.07500","3.02e-02"," 16038","0.0800","0.100","0.175"
"7881"," 0.070500"," 0.07280","3.58e-02"," 19018","0.0800","0.095","0.175"
"7882"," 0.068800"," 0.07080","4.45e-02"," 23644","0.0800","0.090","0.175"
"7883"," 0.067900"," 0.06980","4.85e-02"," 25752","0.0800","0.085","0.175"
"7884"," 0.066200"," 0.06790","5.80e-02"," 30810","0.0800","0.080","0.175"
"7885"," 0.064300"," 0.06570","7.31e-02"," 38796","0.0800","0.075","0.175"
"7886"," 0.062900"," 0.06420","8.58e-02"," 45536","0.0800","0.070","0.175"
"7887"," 0.061500"," 0.06260","1.02e-01"," 54077","0.0800","0.065","0.175"
"7888"," 0.059500"," 0.06050","1.23e-01"," 65297","0.0800","0.060","0.175"
"7889"," 0.072700"," 0.08030","5.13e-03","  2726","0.0825","0.140","0.175"
"7890"," 0.071800"," 0.07790","7.69e-03","  4084","0.0825","0.135","0.175"
"7891"," 0.070600"," 0.07590","9.82e-03","  5212","0.0825","0.130","0.175"
"7892"," 0.071800"," 0.07610","1.39e-02","  7390","0.0825","0.125","0.175"
"7893"," 0.072100"," 0.07600","1.63e-02","  8672","0.0825","0.120","0.175"
"7894"," 0.072600"," 0.07590","2.07e-02"," 10992","0.0825","0.115","0.175"
"7895"," 0.072300"," 0.07530","2.47e-02"," 13093","0.0825","0.110","0.175"
"7896"," 0.071800"," 0.07440","3.10e-02"," 16463","0.0825","0.105","0.175"
"7897"," 0.071800"," 0.07430","3.34e-02"," 17718","0.0825","0.100","0.175"
"7898"," 0.069900"," 0.07210","3.95e-02"," 20987","0.0825","0.095","0.175"
"7899"," 0.068000"," 0.06990","4.90e-02"," 26020","0.0825","0.090","0.175"
"7900"," 0.067100"," 0.06890","5.32e-02"," 28262","0.0825","0.085","0.175"
"7901"," 0.065600"," 0.06720","6.35e-02"," 33716","0.0825","0.080","0.175"
"7902"," 0.063800"," 0.06520","7.96e-02"," 42249","0.0825","0.075","0.175"
"7903"," 0.062500"," 0.06370","9.31e-02"," 49422","0.0825","0.070","0.175"
"7904"," 0.061100"," 0.06210","1.10e-01"," 58454","0.0825","0.065","0.175"
"7905"," 0.059200"," 0.06010","1.32e-01"," 70123","0.0825","0.060","0.175"
"7906"," 0.072900"," 0.08010","5.70e-03","  3027","0.0850","0.140","0.175"
"7907"," 0.071100"," 0.07690","8.48e-03","  4503","0.0850","0.135","0.175"
"7908"," 0.070300"," 0.07540","1.08e-02","  5744","0.0850","0.130","0.175"
"7909"," 0.071300"," 0.07540","1.53e-02","  8148","0.0850","0.125","0.175"
"7910"," 0.071700"," 0.07540","1.80e-02","  9554","0.0850","0.120","0.175"
"7911"," 0.072000"," 0.07520","2.28e-02"," 12086","0.0850","0.115","0.175"
"7912"," 0.071300"," 0.07420","2.71e-02"," 14385","0.0850","0.110","0.175"
"7913"," 0.070600"," 0.07310","3.40e-02"," 18072","0.0850","0.105","0.175"
"7914"," 0.070600"," 0.07300","3.66e-02"," 19424","0.0850","0.100","0.175"
"7915"," 0.068900"," 0.07100","4.33e-02"," 22972","0.0850","0.095","0.175"
"7916"," 0.067100"," 0.06890","5.36e-02"," 28436","0.0850","0.090","0.175"
"7917"," 0.066400"," 0.06810","5.81e-02"," 30840","0.0850","0.085","0.175"
"7918"," 0.064700"," 0.06630","6.92e-02"," 36721","0.0850","0.080","0.175"
"7919"," 0.063200"," 0.06450","8.63e-02"," 45814","0.0850","0.075","0.175"
"7920"," 0.061900"," 0.06310","1.01e-01"," 53407","0.0850","0.070","0.175"
"7921"," 0.060600"," 0.06160","1.18e-01"," 62849","0.0850","0.065","0.175"
"7922"," 0.058800"," 0.05970","1.41e-01"," 74962","0.0850","0.060","0.175"
"7923"," 0.072000"," 0.07890","6.29e-03","  3339","0.0875","0.140","0.175"
"7924"," 0.070700"," 0.07630","9.37e-03","  4977","0.0875","0.135","0.175"
"7925"," 0.070300"," 0.07520","1.20e-02","  6354","0.0875","0.130","0.175"
"7926"," 0.070800"," 0.07470","1.70e-02","  9006","0.0875","0.125","0.175"
"7927"," 0.071300"," 0.07480","1.99e-02"," 10545","0.0875","0.120","0.175"
"7928"," 0.071500"," 0.07460","2.51e-02"," 13303","0.0875","0.115","0.175"
"7929"," 0.070700"," 0.07350","2.98e-02"," 15817","0.0875","0.110","0.175"
"7930"," 0.069900"," 0.07230","3.74e-02"," 19843","0.0875","0.105","0.175"
"7931"," 0.069800"," 0.07210","4.01e-02"," 21311","0.0875","0.100","0.175"
"7932"," 0.068300"," 0.07030","4.74e-02"," 25176","0.0875","0.095","0.175"
"7933"," 0.066700"," 0.06840","5.86e-02"," 31115","0.0875","0.090","0.175"
"7934"," 0.065900"," 0.06760","6.35e-02"," 33694","0.0875","0.085","0.175"
"7935"," 0.064400"," 0.06580","7.53e-02"," 39992","0.0875","0.080","0.175"
"7936"," 0.062800"," 0.06410","9.36e-02"," 49686","0.0875","0.075","0.175"
"7937"," 0.061600"," 0.06270","1.09e-01"," 57702","0.0875","0.070","0.175"
"7938"," 0.060200"," 0.06120","1.27e-01"," 67584","0.0875","0.065","0.175"
"7939"," 0.058500"," 0.05940","1.51e-01"," 80126","0.0875","0.060","0.175"
"7940"," 0.071800"," 0.07840","6.89e-03","  3661","0.0900","0.140","0.175"
"7941"," 0.070600"," 0.07590","1.03e-02","  5452","0.0900","0.135","0.175"
"7942"," 0.069800"," 0.07440","1.31e-02","  6962","0.0900","0.130","0.175"
"7943"," 0.070200"," 0.07400","1.86e-02","  9854","0.0900","0.125","0.175"
"7944"," 0.070800"," 0.07420","2.17e-02"," 11540","0.0900","0.120","0.175"
"7945"," 0.071000"," 0.07390","2.74e-02"," 14553","0.0900","0.115","0.175"
"7946"," 0.070000"," 0.07270","3.26e-02"," 17285","0.0900","0.110","0.175"
"7947"," 0.069400"," 0.07170","4.08e-02"," 21672","0.0900","0.105","0.175"
"7948"," 0.069300"," 0.07150","4.38e-02"," 23245","0.0900","0.100","0.175"
"7949"," 0.067700"," 0.06970","5.16e-02"," 27402","0.0900","0.095","0.175"
"7950"," 0.066100"," 0.06780","6.36e-02"," 33789","0.0900","0.090","0.175"
"7951"," 0.065300"," 0.06690","6.88e-02"," 36530","0.0900","0.085","0.175"
"7952"," 0.063700"," 0.06520","8.15e-02"," 43252","0.0900","0.080","0.175"
"7953"," 0.062200"," 0.06350","1.01e-01"," 53484","0.0900","0.075","0.175"
"7954"," 0.061100"," 0.06220","1.17e-01"," 61927","0.0900","0.070","0.175"
"7955"," 0.059900"," 0.06090","1.36e-01"," 72213","0.0900","0.065","0.175"
"7956"," 0.058300"," 0.05920","1.60e-01"," 85190","0.0900","0.060","0.175"
"7957"," 0.070600"," 0.07690","7.56e-03","  4016","0.0925","0.140","0.175"
"7958"," 0.069300"," 0.07440","1.13e-02","  5974","0.0925","0.135","0.175"
"7959"," 0.068800"," 0.07320","1.43e-02","  7608","0.0925","0.130","0.175"
"7960"," 0.069100"," 0.07270","2.03e-02"," 10753","0.0925","0.125","0.175"
"7961"," 0.069800"," 0.07310","2.37e-02"," 12595","0.0925","0.120","0.175"
"7962"," 0.070100"," 0.07290","2.99e-02"," 15886","0.0925","0.115","0.175"
"7963"," 0.069100"," 0.07160","3.55e-02"," 18859","0.0925","0.110","0.175"
"7964"," 0.068500"," 0.07070","4.45e-02"," 23627","0.0925","0.105","0.175"
"7965"," 0.068500"," 0.07060","4.77e-02"," 25330","0.0925","0.100","0.175"
"7966"," 0.067000"," 0.06890","5.61e-02"," 29786","0.0925","0.095","0.175"
"7967"," 0.065400"," 0.06700","6.90e-02"," 36663","0.0925","0.090","0.175"
"7968"," 0.064600"," 0.06620","7.45e-02"," 39577","0.0925","0.085","0.175"
"7969"," 0.063200"," 0.06460","8.80e-02"," 46746","0.0925","0.080","0.175"
"7970"," 0.061700"," 0.06290","1.08e-01"," 57493","0.0925","0.075","0.175"
"7971"," 0.060600"," 0.06170","1.25e-01"," 66322","0.0925","0.070","0.175"
"7972"," 0.059500"," 0.06040","1.45e-01"," 77026","0.0925","0.065","0.175"
"7973"," 0.058000"," 0.05880","1.70e-01"," 90406","0.0925","0.060","0.175"
"7974"," 0.069800"," 0.07590","8.26e-03","  4385","0.0950","0.140","0.175"
"7975"," 0.068100"," 0.07310","1.22e-02","  6495","0.0950","0.135","0.175"
"7976"," 0.067600"," 0.07180","1.56e-02","  8285","0.0950","0.130","0.175"
"7977"," 0.068100"," 0.07160","2.20e-02"," 11673","0.0950","0.125","0.175"
"7978"," 0.068800"," 0.07190","2.57e-02"," 13668","0.0950","0.120","0.175"
"7979"," 0.069000"," 0.07170","3.25e-02"," 17259","0.0950","0.115","0.175"
"7980"," 0.068100"," 0.07050","3.86e-02"," 20498","0.0950","0.110","0.175"
"7981"," 0.067600"," 0.06970","4.83e-02"," 25634","0.0950","0.105","0.175"
"7982"," 0.067700"," 0.06970","5.17e-02"," 27455","0.0950","0.100","0.175"
"7983"," 0.066200"," 0.06800","6.07e-02"," 32221","0.0950","0.095","0.175"
"7984"," 0.064600"," 0.06620","7.46e-02"," 39595","0.0950","0.090","0.175"
"7985"," 0.063900"," 0.06550","8.04e-02"," 42666","0.0950","0.085","0.175"
"7986"," 0.062600"," 0.06400","9.47e-02"," 50275","0.0950","0.080","0.175"
"7987"," 0.061200"," 0.06240","1.16e-01"," 61611","0.0950","0.075","0.175"
"7988"," 0.060100"," 0.06120","1.33e-01"," 70820","0.0950","0.070","0.175"
"7989"," 0.059000"," 0.06000","1.54e-01"," 81966","0.0950","0.065","0.175"
"7990"," 0.057600"," 0.05850","1.80e-01"," 95764","0.0950","0.060","0.175"
"7991"," 0.069300"," 0.07510","8.99e-03","  4774","0.0975","0.140","0.175"
"7992"," 0.066600"," 0.07130","1.33e-02","  7069","0.0975","0.135","0.175"
"7993"," 0.066500"," 0.07060","1.70e-02","  9018","0.0975","0.130","0.175"
"7994"," 0.066900"," 0.07020","2.39e-02"," 12694","0.0975","0.125","0.175"
"7995"," 0.067600"," 0.07060","2.80e-02"," 14852","0.0975","0.120","0.175"
"7996"," 0.067500"," 0.07020","3.53e-02"," 18728","0.0975","0.115","0.175"
"7997"," 0.066700"," 0.06910","4.19e-02"," 22239","0.0975","0.110","0.175"
"7998"," 0.066200"," 0.06820","5.23e-02"," 27778","0.0975","0.105","0.175"
"7999"," 0.066400"," 0.06830","5.60e-02"," 29724","0.0975","0.100","0.175"
"8000"," 0.065000"," 0.06670","6.56e-02"," 34818","0.0975","0.095","0.175"
"8001"," 0.063600"," 0.06520","8.04e-02"," 42669","0.0975","0.090","0.175"
"8002"," 0.063000"," 0.06440","8.65e-02"," 45903","0.0975","0.085","0.175"
"8003"," 0.061800"," 0.06310","1.02e-01"," 53997","0.0975","0.080","0.175"
"8004"," 0.060500"," 0.06160","1.24e-01"," 65912","0.0975","0.075","0.175"
"8005"," 0.059500"," 0.06050","1.42e-01"," 75520","0.0975","0.070","0.175"
"8006"," 0.058600"," 0.05950","1.64e-01"," 87067","0.0975","0.065","0.175"
"8007"," 0.057200"," 0.05810","1.91e-01","101241","0.0975","0.060","0.175"
"8008"," 0.068500"," 0.07410","9.71e-03","  5156","0.1000","0.140","0.175"
"8009"," 0.064800"," 0.06940","1.44e-02","  7631","0.1000","0.135","0.175"
"8010"," 0.065500"," 0.06950","1.84e-02","  9749","0.1000","0.130","0.175"
"8011"," 0.066100"," 0.06940","2.59e-02"," 13748","0.1000","0.125","0.175"
"8012"," 0.066900"," 0.06980","3.03e-02"," 16080","0.1000","0.120","0.175"
"8013"," 0.067100"," 0.06960","3.81e-02"," 20249","0.1000","0.115","0.175"
"8014"," 0.066300"," 0.06860","4.53e-02"," 24040","0.1000","0.110","0.175"
"8015"," 0.065600"," 0.06760","5.65e-02"," 30003","0.1000","0.105","0.175"
"8016"," 0.065700"," 0.06760","6.04e-02"," 32085","0.1000","0.100","0.175"
"8017"," 0.064300"," 0.06600","7.07e-02"," 37532","0.1000","0.095","0.175"
"8018"," 0.063100"," 0.06460","8.65e-02"," 45904","0.1000","0.090","0.175"
"8019"," 0.062400"," 0.06390","9.29e-02"," 49325","0.1000","0.085","0.175"
"8020"," 0.061200"," 0.06240","1.09e-01"," 57881","0.1000","0.080","0.175"
"8021"," 0.060000"," 0.06110","1.33e-01"," 70355","0.1000","0.075","0.175"
"8022"," 0.059100"," 0.06010","1.51e-01"," 80404","0.1000","0.070","0.175"
"8023"," 0.058100"," 0.05900","1.74e-01"," 92350","0.1000","0.065","0.175"
"8024"," 0.056800"," 0.05760","2.01e-01","106886","0.1000","0.060","0.175"
"8025"," 0.068100"," 0.07350","1.05e-02","  5580","0.1025","0.140","0.175"
"8026"," 0.064400"," 0.06890","1.55e-02","  8250","0.1025","0.135","0.175"
"8027"," 0.065200"," 0.06900","1.98e-02"," 10539","0.1025","0.130","0.175"
"8028"," 0.065500"," 0.06870","2.80e-02"," 14842","0.1025","0.125","0.175"
"8029"," 0.066100"," 0.06900","3.27e-02"," 17345","0.1025","0.120","0.175"
"8030"," 0.066100"," 0.06860","4.11e-02"," 21840","0.1025","0.115","0.175"
"8031"," 0.065400"," 0.06760","4.88e-02"," 25916","0.1025","0.110","0.175"
"8032"," 0.064900"," 0.06680","6.09e-02"," 32314","0.1025","0.105","0.175"
"8033"," 0.065000"," 0.06690","6.50e-02"," 34511","0.1025","0.100","0.175"
"8034"," 0.063800"," 0.06540","7.60e-02"," 40329","0.1025","0.095","0.175"
"8035"," 0.062400"," 0.06390","9.27e-02"," 49204","0.1025","0.090","0.175"
"8036"," 0.061800"," 0.06320","9.94e-02"," 52788","0.1025","0.085","0.175"
"8037"," 0.060600"," 0.06180","1.16e-01"," 61820","0.1025","0.080","0.175"
"8038"," 0.059500"," 0.06060","1.41e-01"," 74885","0.1025","0.075","0.175"
"8039"," 0.058600"," 0.05960","1.61e-01"," 85301","0.1025","0.070","0.175"
"8040"," 0.057700"," 0.05860","1.84e-01"," 97665","0.1025","0.065","0.175"
"8041"," 0.056500"," 0.05730","2.12e-01","112585","0.1025","0.060","0.175"
"8042"," 0.065800"," 0.07110","1.13e-02","  6023","0.1050","0.140","0.175"
"8043"," 0.062300"," 0.06660","1.68e-02","  8911","0.1050","0.135","0.175"
"8044"," 0.063200"," 0.06690","2.14e-02"," 11380","0.1050","0.130","0.175"
"8045"," 0.063500"," 0.06660","3.02e-02"," 16013","0.1050","0.125","0.175"
"8046"," 0.064400"," 0.06710","3.52e-02"," 18698","0.1050","0.120","0.175"
"8047"," 0.064400"," 0.06680","4.43e-02"," 23497","0.1050","0.115","0.175"
"8048"," 0.063900"," 0.06610","5.24e-02"," 27835","0.1050","0.110","0.175"
"8049"," 0.063600"," 0.06550","6.53e-02"," 34691","0.1050","0.105","0.175"
"8050"," 0.063900"," 0.06570","6.97e-02"," 37029","0.1050","0.100","0.175"
"8051"," 0.062800"," 0.06440","8.14e-02"," 43216","0.1050","0.095","0.175"
"8052"," 0.061600"," 0.06300","9.91e-02"," 52605","0.1050","0.090","0.175"
"8053"," 0.061100"," 0.06240","1.06e-01"," 56348","0.1050","0.085","0.175"
"8054"," 0.059900"," 0.06110","1.24e-01"," 65865","0.1050","0.080","0.175"
"8055"," 0.058900"," 0.05990","1.50e-01"," 79464","0.1050","0.075","0.175"
"8056"," 0.058100"," 0.05900","1.70e-01"," 90277","0.1050","0.070","0.175"
"8057"," 0.057200"," 0.05800","1.94e-01","103009","0.1050","0.065","0.175"
"8058"," 0.056100"," 0.05680","2.23e-01","118265","0.1050","0.060","0.175"
"8059"," 0.063800"," 0.06890","1.23e-02","  6542","0.1075","0.140","0.175"
"8060"," 0.061100"," 0.06530","1.82e-02","  9652","0.1075","0.135","0.175"
"8061"," 0.061900"," 0.06550","2.32e-02"," 12303","0.1075","0.130","0.175"
"8062"," 0.062400"," 0.06540","3.26e-02"," 17289","0.1075","0.125","0.175"
"8063"," 0.063400"," 0.06600","3.80e-02"," 20173","0.1075","0.120","0.175"
"8064"," 0.063300"," 0.06560","4.77e-02"," 25320","0.1075","0.115","0.175"
"8065"," 0.062800"," 0.06490","5.64e-02"," 29951","0.1075","0.110","0.175"
